x,y,,Hex,Terrain,Settlement,Date,Author,Description,More Info URL,Themes
19,14,,1914,,,1366315080,Chris H,A battallion from [[TEKHAT MAL]] has seized the port of this undefended fishing community. The fisherman have turned to smuggling to bypass the new restrictions and tarriffs the military has instated.,,
19,15,,1915,,,1366315683,Chris H,The &quot;stumps&quot; of hundreds of cacti give evidence to some recent harvest. Hundreds of goblin tracks lead to the north west.,,
19,16,,1916,,,1366315759,Chris H,Hundreds of Sandstone Elementals are using sand from Hex [[1815]] and their lifeforce magic (which will ultimately destroy them at the conclusion of their project) to construct a 10000x10000x10000 foot cube of solid sandstone at the summit of the highest peak in this mountain range. This is the pinnacle of Sandstone Elemental art.,,
19,17,,1917,,DAUGHTER OF THE MOUNTAIN MONASTERY,1366316080,Ray Colina,"The [[DAUGHTER OF THE MOUNTAIN MONASTERY]] the nuns in this monastery follow the Path of the Mountain Daughter, who healed Itzamna (Hex [[0511]]) back in the god times. They are pacifist healers, practicing some sort of mystic T'ai chi ch'uan. A slaver from [[TEKHAT MAL]] (Hex [[1812]]) fell in love with one of the nuns, but she killed herself rather than be taken by his men, he then sent some of his best killers to punish the nuns but the assassin have seemly disappeared off the face of the earth.",,
19,18,,1918,,,1366316939,Chris H,"Flying lemurs hunt abnormally large and succulent insects in this tropical rainforest. If the otherwise placid flying lemurs suddenly bolt enmasse, the party had better be on the lookout for the silk web firing (1 mansized net per spider per encounter) flying spiders (non-poisonous).",,
19,19,,1919,,,1366317110,Harald Wagener,"A carpet of seaweed on a windless stretch of sea caught many sailors by surprise. Distant relatives of the sand goblins harvest the seaweed for food and are not beyond raiding ships stuck in this organic muck. Creatures lighter than 30 pounds can walk on the weed carpet, above 30 pounds make a dex check at -2 per 10 pounds over every turn or risk breaking the carpet and drown.",,
19,20,,1920,,,1366317610,Chris H,"In a featureless salt marsh, 500d4 mute, ~5 year old children, simultaneously possessed by a the spirit of a wizard, attempt to carry/drag off any party members they can or otherwise corral them to the wizard's tower at the heart of this area. The first PC that enters the sundered tower must make a save vs spell or become the new host body for the wizard that started this mess with an epically failed magic jar/clairvoyance/clairaudience combo spell. Every 10 rounds another possession attempt will be made on party members inside the tower. If the magic jar is found and destroyed the children's will returns and they will tell you they've been abducted by the wizard from communities all over the desert, each carries a clearly visible gold coin strapped to his/her arm.",,
20,01,,2001,,,1366320648,Reece Carter,Movement through this hex is halfed because of a rockslide that happened a few days ago,,
20,02,,2002,,,1366321089,Harald Wagener,Saline fields at the south border of this hex. Sea elves harvest the salt and sell it all across the desert.,,
20,03,,2003,,SALTENHAVEN,1366321110,Harald Wagener,"[[SALTENHAVEN]], the swimming harbor and trade point of the sea elves. Main export is the salt they get from Hex [[2002]].",,
20,04,,2004,,,1366321393,Chris H,The kelp from this hex has the unusual property that if kept wet during &amp; after harvesting it will not rot and remains completely pliable. It will dry completely and permanently to the hardness and strength of hardwood of double its mass one turn after being exposed to air. The sea elves in Hex [[2003]] sell it in specially crafted earthenware pots by the yard.,,
20,05,,2005,,,1366322487,Chris H,Sea bulettes have gone in to a feeding frenzy around the corpse of an enormous harpoon-studded whale. Several canoes are headed away from the whale to the south.,,
20,06,,2006,,,1366323352,Reece Carter,"A large number of caves are found within this area, they all lead to a center tunnel that goes through the heart of the mountains",,
20,07,,2007,,,1366327267,Chris H,A town of wooden huts connected by bridges stands well above the high water line of this tidal flood plain. Fishing lines can be seen leading in to most of the dwellings.,,
20,08,,2008,,,1366327426,Ray Colina,"A small island, just off the coast of Hex [[2007]], connects to the mainland floodplain via a land bridge passable only at low tide. Here the marilith Semyaza has taken over a wizard's tower after a summoning gone wrong. She keeps the pretense of the reclusive wizard still living there while she builds a powerbase, but the inevitable deaths, disappearances and odd sightings in Hex [[2007]] has alerted the townsfolk there that something is dreadfully wrong",,
20,09,,2009,,,1366327574,Ramanan Sivaranjan,"The Giant Turtle Huitzilihuitl lives, who lives amongst the reefs, is the only living witness of the rise and fall of the Snake-men.",,
20,10,,2010,,,1366328253,Chris H,"Near the center of this area is an unbreakable glass tube with steps leading down under the waves. A series of 8 foot tall, magically lit tubes snake through the water, allowing excellent views of the local wildlife; pirate mages are using this as their hidden base.",,
20,11,,2011,,,1366329872,Ray Colina,"Here, along the ruins of a mountain fort, where great herds of swine feed on grounds fertilized by a terrible battle is where Yonian, giant razor-back of legend, has made its home.",,
20,12,,2012,,YAT,1366332010,Ray Colina,"[[YAT]], is a village of fisher folk and mountain men near the mouth of a river. The hunters here know of Yonian in Hex [[2011]]. Every few days a small procession of villagers takes straw dolls and food to a mountain outside the village, where they are placed outside of the cave of the hermit-sage Yasi Wolo.",,
20,13,,2013,,,1366333343,Ben Djarum,The mouth of a cave conceals an enormous hanger for airships. This is Karesh Kazel's Ship Works. His creations are among the finest in the land and he creates beautiful luxury ships for the nobels of [[TEKHAT MAL]] (Hex [[1812]]),,
20,14,,2014,,KARAKT-ZUL,1366333377,Ben Hannigan,"The Imperial Seat of The Great Empire of [[KARAKT-ZUL]] floats high above the waters here on waves of magical energy being subtly sapped from the Sandstone Elementals of Hexes [[1815]] and [[1916]], though none now living know this or much else of the ancient magics of this tremendous and beautiful &quot;City Above the Sea.&quot; Transport to and from the city is accomplished in giant scarab styled gondolas lifted by Rocs charmed and thus controlled by the Illustrious Vizier of the Aires. The beautiful Seranda el Teran, cousin to the Emperor, is the current holder of the powerful Amulet of Aire which confers this title and such control over Rocs, she will thus pay handsomely for the hatchlings of the Rocs in Hex [[0508]] or simply information about such.",,
20,15,,2015,,,1366334063,Reece Carter,The water here is extremely deep almost impossibly deep. At the bottom lurks some beast only knows as &quot;the deep one&quot;,,
20,16,,2016,,,1366334798,Ben Djarum,"Several nuns from the [[DAUGHTER OF THE MOUNTAIN MONASTERY]] (Hex [[1917]]) frolic in the shallows here. A reef of iridescent coral can be seen beneath the water. The coral is harvested by the nuns and made into enchanted jewelry. If anyone attempts to vex the nuns, a giant golem made of Coral will rise from the water and attack.",,
20,17,,2017,,,1366337473,Josie Lindsey,"For the Giant Dragonflies and Wasps that breed in the fungus of Hex [[2018]] the water here is a portal to Hex 0819 of Hexenbracken, and they fly back and forth often; this will work for any that ride them, although they are not easily tamed. For any not riding a Giant Dragonfly from this area it is a normal sea inlet.",,
20,18,,2018,,,1366337804,Josie Lindsey,"An old building made of decaying books is overtaken by the fungal forest; a few spellbooks can still be harvested. Eating the fungus here causes nausea and hallucinations, but at the end of a month one will grow small dragonfly wings and be able to use the waters of Hex [[2017]] as a portal once per day. The Giant Dragonflies and Wasps of Hex [[2017]] breed and feed here, but mainly live in the neighboring hexes.",,
20,19,,2019,,,1366337867,Zak Smith,"Cytorrak, sorcerer and ancient nemesis of the wizard in Hex [[1920]] sails with a ship full of jackal-headed men to destroy his foe at last. He has no idea of the situation his foe has gotten himself into, and he will be confused.",,
20,20,,2020,,MOUNT NAZARAD,1366338113,Ben Djarum,[[MOUNT NAZARAD]] - &quot;The Forbidden Mountain&quot; Atop this lone peak is a temple carved from yellow and green jade. Within the depths of the mysterious temple is a room of portals that lead to (1d6:) 1 - [[FIRNHEIM]] (Kraal Hex 1504) 2 - [[THE HATEFOREST]] (Kraal Hex 1609) 3 - [[DASTREICH VALE]] (Hexenbracken Hex 1610) 4 - [[THE MAW]] (Hexenbracken Hex 2219) 5 - City of [[NAS AKHU KHAN SHE EN ASBIN]] (Hex [[0102]]) 6 - [[ITZAMNA]] (Hex [[0511]]),,
